id,observed_on,year,scientific_name,common_name,quality_grade,latitude,longitude,place_guess,url
133092520,2022-08-31,2022,Lycorma delicatula,Spotted Lanternfly,research,40.8532294324,-73.8730315492,Bronx Zoo Bronx River Parking Lot,https://www.inaturalist.org/observations/133092520
133093294,2022-08-29,2022,Lycorma delicatula,Spotted Lanternfly,research,40.7735910757,-74.5913120567,"Mendham Borough, NJ 07945, USA",https://www.inaturalist.org/observations/133093294
133094871,2022-08-31,2022,Lycorma delicatula,Spotted Lanternfly,research,39.6580481386,-77.5373501703,"Washington County, US-MD, Appalachian National Scenic Trail, US",https://www.inaturalist.org/observations/133094871
133094918,2022-08-31,2022,Lycorma delicatula,Spotted Lanternfly,research,39.65807279,-77.53734979,"Washington County, US-MD, Appalachian National Scenic Trail, US",https://www.inaturalist.org/observations/133094918
133094980,2022-08-31,2022,Lycorma delicatula,Spotted Lanternfly,research,39.6580757572,-77.5373354182,"Washington County, US-MD, Appalachian National Scenic Trail, US",https://www.inaturalist.org/observations/133094980
133105484,2022-08-31,2022,Lycorma delicatula,Spotted Lanternfly,research,39.8045919417,-75.9246471059,"W Baltimore Pike, Lincoln University, PA, US",https://www.inaturalist.org/observations/133105484
133105501,2022-08-31,2022,Lycorma delicatula,Spotted Lanternfly,research,39.8033422013,-75.9248677274,"Chester County, US-PA, US",https://www.inaturalist.org/observations/133105501
133105755,2022-08-31,2022,Lycorma delicatula,Spotted Lanternfly,research,39.8038435635,-75.9243570083,"W Baltimore Pike, Lincoln University, PA, US",https://www.inaturalist.org/observations/133105755
133106280,2022-08-31,2022,Lycorma delicatula,Spotted Lanternfly,research,39.5585851601,-76.3207055378,"Othello Ct, Bel Air, MD, US",https://www.inaturalist.org/observations/133106280
133108560,2022-08-31,2022,Lycorma delicatula,Spotted Lanternfly,research,40.7844589722,-74.696577,"Chester, NJ 07930, USA",https://www.inaturalist.org/observations/133108560
133109603,2022-08-31,2022,Lycorma delicatula,Spotted Lanternfly,research,39.80456425,-75.92481483,"Lincoln University, PA 19352, USA",https://www.inaturalist.org/observations/133109603
133110433,2022-08-31,2022,Lycorma delicatula,Spotted Lanternfly,research,41.9298707,-73.9994556,"Kingston, NY 12401, USA",https://www.inaturalist.org/observations/133110433
133113270,2022-08-31,2022,Lycorma delicatula,Spotted Lanternfly,research,39.6265,-77.4390704997,"Graceham, MD 21788, USA",https://www.inaturalist.org/observations/133113270
133117291,2022-08-31,2022,Lycorma delicatula,Spotted Lanternfly,research,40.432975,-74.6117383333,"Canal Rd, Princeton, NJ, US",https://www.inaturalist.org/observations/133117291
133122460,2022-08-25,2022,Lycorma delicatula,Spotted Lanternfly,research,40.7220289722,-73.9882949722,"Lower East Side, New York, NY, USA",https://www.inaturalist.org/observations/133122460
133122613,2022-08-31,2022,Lycorma delicatula,Spotted Lanternfly,research,40.4754380771,-74.4223164591,"North Brunswick Township, NJ, USA",https://www.inaturalist.org/observations/133122613
133124481,2022-08-31,2022,Lycorma delicatula,Spotted Lanternfly,research,40.19881088,-74.00713097,"Bradley Beach, NJ, USA",https://www.inaturalist.org/observations/133124481
133124664,2022-08-31,2022,Lycorma delicatula,Spotted Lanternfly,research,40.199806,-74.0077573,"Bradley Beach, NJ 07720, USA",https://www.inaturalist.org/observations/133124664
133125185,2022-08-31,2022,Lycorma delicatula,Spotted Lanternfly,research,40.773279995,-73.9694803617,"Central Park, New York, NY, USA",https://www.inaturalist.org/observations/133125185
133128657,2022-08-31,2022,Lycorma delicatula,Spotted Lanternfly,research,40.20420545,-74.00604343,"Bradley Beach, NJ 07720, USA",https://www.inaturalist.org/observations/133128657
133130220,2022-08-31,2022,Lycorma delicatula,Spotted Lanternfly,research,41.0544506,-76.2173123,"Nescopeck, PA 18635, USA",https://www.inaturalist.org/observations/133130220
133132073,2022-08-31,2022,Lycorma delicatula,Spotted Lanternfly,research,39.0242653387,-77.2092231364,"Gary Rd, Potomac, MD, US",https://www.inaturalist.org/observations/133132073
133132316,2022-08-31,2022,Lycorma delicatula,Spotted Lanternfly,research,40.4379615784,-80.0181884766,Pittsburgh,https://www.inaturalist.org/observations/133132316
133136068,2022-08-31,2022,Lycorma delicatula,Spotted Lanternfly,research,40.5584333938,-79.884548285,"Allegheny County, US-PA, US",https://www.inaturalist.org/observations/133136068
133140180,2022-08-31,2022,Lycorma delicatula,Spotted Lanternfly,research,40.795405,-73.77835,"Fort Totten Park, New York, NY, US",https://www.inaturalist.org/observations/133140180
133142646,2022-08-31,2022,Lycorma delicatula,Spotted Lanternfly,research,40.7763422281,-73.9744887874,"Central Park, New York, NY, US",https://www.inaturalist.org/observations/133142646
133142888,2022-08-31,2022,Lycorma delicatula,Spotted Lanternfly,research,40.7782214367,-73.9676629839,"Central Park, New York, NY, US",https://www.inaturalist.org/observations/133142888
133142931,2022-08-31,2022,Lycorma delicatula,Spotted Lanternfly,research,40.7779257372,-73.9684408252,"Central Park, New York, NY, US",https://www.inaturalist.org/observations/133142931
133142967,2022-08-31,2022,Lycorma delicatula,Spotted Lanternfly,research,40.7776705502,-73.9684440941,"Central Park, New York, NY, US",https://www.inaturalist.org/observations/133142967
133143005,2022-08-31,2022,Lycorma delicatula,Spotted Lanternfly,research,40.7778015137,-73.9685401507,"Central Park, New York, NY, US",https://www.inaturalist.org/observations/133143005
133143067,2022-08-31,2022,Lycorma delicatula,Spotted Lanternfly,research,40.7774963379,-73.9645364269,"Central Park, New York, NY, US",https://www.inaturalist.org/observations/133143067
133145919,2022-08-31,2022,Lycorma delicatula,Spotted Lanternfly,research,40.6966925669,-74.5261212347,"Bernards, NJ, USA",https://www.inaturalist.org/observations/133145919
133146100,2022-08-18,2022,Lycorma delicatula,Spotted Lanternfly,research,40.0985465981,-74.0335285664,"PT PLEAS BCH, NJ 08742 アメリカ合衆国",https://www.inaturalist.org/observations/133146100
133146717,2022-08-27,2022,Lycorma delicatula,Spotted Lanternfly,research,40.155104459,-74.8287747055,Levittown,https://www.inaturalist.org/observations/133146717
133147831,2022-08-31,2022,Lycorma delicatula,Spotted Lanternfly,research,40.7488067997,-73.9872588,"New York, NY 10001, USA",https://www.inaturalist.org/observations/133147831
133149414,2022-08-30,2022,Lycorma delicatula,Spotted Lanternfly,research,40.6366466667,-75.3858416667,"Illick's Mill Park, Bethlehem, PA, US",https://www.inaturalist.org/observations/133149414
133152967,2022-08-23,2022,Lycorma delicatula,Spotted Lanternfly,research,39.3204735578,-78.0701194816,"Bunker Hill, WV 25413, USA",https://www.inaturalist.org/observations/133152967
133159665,2022-08-31,2022,Lycorma delicatula,Spotted Lanternfly,research,39.723626487,-75.7246158366,"Middle Run Valley Natural Area, Newark, DE, US",https://www.inaturalist.org/observations/133159665
133159882,2022-08-31,2022,Lycorma delicatula,Spotted Lanternfly,research,40.67183,-80.5838383333,"SR-170, East Liverpool, OH, US",https://www.inaturalist.org/observations/133159882
133161062,2022-08-31,2022,Lycorma delicatula,Spotted Lanternfly,research,40.1920082212,-74.336715884,"New Jersey, US",https://www.inaturalist.org/observations/133161062
133163172,2022-08-31,2022,Lycorma delicatula,Spotted Lanternfly,research,39.9195251465,-75.3900756836,Media,https://www.inaturalist.org/observations/133163172
133164249,2022-08-27,2022,Lycorma delicatula,Spotted Lanternfly,research,40.7629527778,-73.8322222222,"Queens, New York, United States",https://www.inaturalist.org/observations/133164249
133168224,2022-08-29,2022,Lycorma delicatula,Spotted Lanternfly,research,39.6371783333,-77.7334366667,"Virginia Ave, Hagerstown, MD, US",https://www.inaturalist.org/observations/133168224
133186238,2022-08-31,2022,Lycorma delicatula,Spotted Lanternfly,research,40.7112030215,-74.0087003633,"PECK SLIP, NY 10038, Estados Unidos",https://www.inaturalist.org/observations/133186238
133201110,2022-08-31,2022,Lycorma delicatula,Spotted Lanternfly,research,40.4329,-74.6117083333,"Canal Rd, Princeton, NJ, US",https://www.inaturalist.org/observations/133201110
133201562,2022-08-31,2022,Lycorma delicatula,Spotted Lanternfly,research,40.433045,-74.612075,"Canal Rd, Princeton, NJ, US",https://www.inaturalist.org/observations/133201562
133206779,2022-07-31,2022,Lycorma delicatula,Spotted Lanternfly,research,39.7867977202,-76.2455028791,United States,https://www.inaturalist.org/observations/133206779
133215136,2022-08-30,2022,Lycorma delicatula,Spotted Lanternfly,research,40.9055883333,-74.0832888333,"Kenwood Ct, Rochelle Park, NJ, US",https://www.inaturalist.org/observations/133215136
133216677,2022-08-05,2022,Lycorma delicatula,Spotted Lanternfly,research,40.665345,-74.0709221667,"Upper New York Bay, Bayonne, NJ, US",https://www.inaturalist.org/observations/133216677
133217611,2022-09-01,2022,Lycorma delicatula,Spotted Lanternfly,research,40.42634901,-79.99553529,"Allentown, Pittsburgh, PA, USA",https://www.inaturalist.org/observations/133217611
133219106,2022-08-27,2022,Lycorma delicatula,Spotted Lanternfly,research,39.8675559129,-75.4224745681,"Village Dr, Green Ridge, PA, US",https://www.inaturalist.org/observations/133219106
133220688,2022-08-31,2022,Lycorma delicatula,Spotted Lanternfly,research,40.4331083333,-74.612145,"Canal Rd, Princeton, NJ, US",https://www.inaturalist.org/observations/133220688
133220721,2022-08-26,2022,Lycorma delicatula,Spotted Lanternfly,research,40.9445350006,-74.0754189715,"Paramus, NJ 07652, USA",https://www.inaturalist.org/observations/133220721
133221995,2022-09-01,2022,Lycorma delicatula,Spotted Lanternfly,research,40.4054966667,-79.8999716667,"E 13th Ave, Munhall, PA, US",https://www.inaturalist.org/observations/133221995
133222274,2022-09-01,2022,Lycorma delicatula,Spotted Lanternfly,research,40.6593933105,-73.9685821533,New York,https://www.inaturalist.org/observations/133222274
133226077,2022-09-01,2022,Lycorma delicatula,Spotted Lanternfly,research,39.6430389723,-76.0872546025,"Colora, MD, US",https://www.inaturalist.org/observations/133226077
133227148,2022-08-31,2022,Lycorma delicatula,Spotted Lanternfly,research,40.4055133333,-74.647575,"Van Horne Rd, Skillman, NJ, US",https://www.inaturalist.org/observations/133227148
133227174,2022-08-31,2022,Lycorma delicatula,Spotted Lanternfly,research,40.4056166667,-74.64688,"Van Horne Rd, Skillman, NJ, US",https://www.inaturalist.org/observations/133227174
133230557,2022-09-01,2022,Lycorma delicatula,Spotted Lanternfly,research,40.770140711,-73.9206932324,"Long Island, New York, NY, US",https://www.inaturalist.org/observations/133230557
133239098,2022-09-01,2022,Lycorma delicatula,Spotted Lanternfly,research,40.711269175299996,-74.0876400445,"New Jersey City University, Jersey City, NJ, US",https://www.inaturalist.org/observations/133239098
133239748,2022-09-01,2022,Lycorma delicatula,Spotted Lanternfly,research,40.7100088766,-74.0895086771,"New Jersey City University, Jersey City, NJ, US",https://www.inaturalist.org/observations/133239748
133240424,2022-09-01,2022,Lycorma delicatula,Spotted Lanternfly,research,40.441488172,-80.006019557,"Commonwealth Pl, Pittsburgh, PA, US",https://www.inaturalist.org/observations/133240424
133241255,2022-09-01,2022,Lycorma delicatula,Spotted Lanternfly,research,40.7553625759,-73.7597202883,"Queensborough Community College, New York, NY, US",https://www.inaturalist.org/observations/133241255
133241707,2022-09-01,2022,Lycorma delicatula,Spotted Lanternfly,research,40.75645799,-73.76015762,"Bayside, NY 11364, USA",https://www.inaturalist.org/observations/133241707
133242940,2022-09-01,2022,Lycorma delicatula,Spotted Lanternfly,research,41.2796440409,-73.0491053282,"Wilbur Cross Pkwy, Orange, CT, US",https://www.inaturalist.org/observations/133242940
133243087,2022-09-01,2022,Lycorma delicatula,Spotted Lanternfly,research,40.755256461,-73.7596720085,"Queensborough Community College, New York, NY, US",https://www.inaturalist.org/observations/133243087
133245728,2022-09-01,2022,Lycorma delicatula,Spotted Lanternfly,research,40.4406184997,-79.9961839997,"Central Downtown Historic District, Pittsburgh, PA, USA",https://www.inaturalist.org/observations/133245728
133245912,2022-09-01,2022,Lycorma delicatula,Spotted Lanternfly,research,40.4404169722,-79.960029,"Fifth Ave + McKee, Pittsburgh, PA 15213, USA",https://www.inaturalist.org/observations/133245912
133251236,2022-09-01,2022,Lycorma delicatula,Spotted Lanternfly,research,40.8032098739,-74.1122438573,"Valley Brook Ave, Lyndhurst, NJ, US",https://www.inaturalist.org/observations/133251236
133257279,2022-09-01,2022,Lycorma delicatula,Spotted Lanternfly,research,39.6018854412,-76.6413009167,"Monkton, MD, USA",https://www.inaturalist.org/observations/133257279
133258143,2022-09-01,2022,Lycorma delicatula,Spotted Lanternfly,research,40.7090566747,-74.087353858,"New Jersey City University, Jersey City, NJ, US",https://www.inaturalist.org/observations/133258143
133258275,2022-09-01,2022,Lycorma delicatula,Spotted Lanternfly,research,40.7565926372,-73.8469570547,"Citi Field, New York, NY, US",https://www.inaturalist.org/observations/133258275
133259618,2022-09-01,2022,Lycorma delicatula,Spotted Lanternfly,research,41.1758583333,-73.1012195,"Smiths Point Rd, Milford, CT, US",https://www.inaturalist.org/observations/133259618
133262598,2022-08-31,2022,Lycorma delicatula,Spotted Lanternfly,research,40.7258916667,-74.6673966667,"Church St, Peapack and Gladstone Borough, NJ, US",https://www.inaturalist.org/observations/133262598
133262670,2022-09-01,2022,Lycorma delicatula,Spotted Lanternfly,research,40.7859354386,-73.9580981826,"Central Park, New York, NY, US",https://www.inaturalist.org/observations/133262670
133262693,2022-09-01,2022,Lycorma delicatula,Spotted Lanternfly,research,40.7888778672,-73.9585845452,"Jacqueline Kennedy Onassis Reservoir, New York, NY, US",https://www.inaturalist.org/observations/133262693
133262732,2022-09-01,2022,Lycorma delicatula,Spotted Lanternfly,research,40.7881153826,-73.9573141318,"Central Park, New York, NY, US",https://www.inaturalist.org/observations/133262732
133262765,2022-09-01,2022,Lycorma delicatula,Spotted Lanternfly,research,40.7888977742,-73.9587042388,"Central Park, New York, NY, US",https://www.inaturalist.org/observations/133262765
133263139,2022-09-01,2022,Lycorma delicatula,Spotted Lanternfly,research,40.7882520324,-73.965377491,"Jacqueline Kennedy Onassis Reservoir, New York, NY, US",https://www.inaturalist.org/observations/133263139
133263195,2022-09-01,2022,Lycorma delicatula,Spotted Lanternfly,research,40.7879004535,-73.9658852667,"Central Park, New York, NY, US",https://www.inaturalist.org/observations/133263195
133263294,2022-09-01,2022,Lycorma delicatula,Spotted Lanternfly,research,40.7877466455,-73.9660040383,"Central Park, New York, NY, US",https://www.inaturalist.org/observations/133263294
133264870,2022-09-01,2022,Lycorma delicatula,Spotted Lanternfly,research,40.0257555,-74.0992888333,"Arctic Ocean Dr, Brick, NJ, US",https://www.inaturalist.org/observations/133264870
133270843,2022-09-01,2022,Lycorma delicatula,Spotted Lanternfly,research,39.6262612589,-77.7734911586,"Valley Mall Rd, Hagerstown, MD, US",https://www.inaturalist.org/observations/133270843
